passiva	0.8	1.46969	[4, 1, 1, 0, -2, 0, 1, 1, 2, 0]
passivamente	-0.7	0.64031	[0, -1, 0, 0, -1, -2, 0, -1, -1, -1]
pastilhas	0.1	0.3	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
pateticamente	-1.8	1.72047	[-3, -4, -2, 0, -3, -2, -3, -3, 1, 1]
patetico	-2.7	1.48661	[-3, -4, -3, -4, -2, 1, -2, -2, -4, -4]
pau	-2.3	1.18743	[-2, -3, -4, -2, 0, -4, -2, -1, -3, -2]
paz	2.5	1.0247	[3, 2, 1, 4, 2, 3, 4, 1, 3, 2]
pazes	2.1	0.83066	[2, 2, 2, 2, 3, 0, 3, 3, 2, 2]
peacenik	0.8	0.87178	[1, 1, 0, 1, 2, 0, 1, 1, -1, 2]
peaceniks	0.7	1.00499	[2, 0, 0, 1, 0, 2, 1, -1, 2, 0]
pecado	-2.6	0.8	[-2, -4, -3, -2, -2, -2, -4, -3, -2, -2]
pecados	-2.0	1.0	[-2, -1, -2, -3, -1, -4, -3, -2, -1, -1]
pecaminoso	-2.6	0.8	[-4, -3, -3, -2, -1, -2, -3, -2, -3, -3]
peculiar	0.6	1.2	[-1, 0, -1, 1, 2, -1, 2, 1, 2, 1]
peculiaridade	0.6	1.2	[-1, 1, -1, 0, 2, -1, 1, 2, 2, 1]
peculiaridades	0.1	1.37477	[-1, -1, 0, -1, -1, 1, 3, 2, -1, 0]
peculiarmente	-0.4	1.2	[-1, 2, -2, -1, 0, 0, -2, 1, -1, 0]
pedante	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
pedantes	-1.4	0.91652	[-3, -3, -2, -1, -1, -1, 0, -1, -1, -1]
pegavel	1.9	1.04403	[1, 3, 4, 1, 2, 1, 3, 2, 1, 1]
peido	-1.7	0.9	[-2, -1, -1, -3, -1, -2, -2, -2, -3, 0]
peidar	-1.3	0.64031	[-1, -1, 0, -2, -2, -2, -2, -1, -1, -1]
peidando	-1.2	1.83303	[-2, -3, -3, 0, 1, -1, -2, 0, -4, 2]
peidou	-1.6	0.8	[-1, -1, -1, -2, -1, -2, -3, -3, -1, -1]
peidorrento	-1.7	0.45826	[-1, -2, -1, -2, -2, -2, -2, -1, -2, -2]
pena	-2.0	0.63246	[-2, -3, -2, -2, -1, -2, -3, -2, -2, -1]
pensativo	0.3	1.1	[1, 0, 0, 1, 0, -1, 3, 0, -1, 0]
pequenininho	-1.3	1.95192	[1, -3, -3, -3, -2, -1, 2, -1, 1, -4]
percevejo	-0.2	0.4	[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0]
perda	-1.3	0.45826	[-1, -2, -1, -1, -1, -2, -2, -1, -1, -1]
perdao	1.1	1.22066	[2, 1, 1, 1, 3, 2, -2, 1, 1, 1]
perdas	-1.7	0.9	[-2, -1, -2, -3, 0, -1, -3, -1, -2, -2]
perde	-0.6	0.91652	[0, -1, 0, -1, 0, 0, 0, 0, -3, -1]
perdedores	-2.4	0.8	[-3, -1, -2, -2, -4, -2, -3, -3, -2, -2]
perdendo	-1.6	0.8	[-1, -1, -1, -2, -1, -2, -3, -3, -1, -1]
perder	-1.7	0.45826	[-1, -2, -1, -2, -1, -2, -2, -2, -2, -2]
perdido	-1.3	0.45826	[-1, -1, -2, -1, -1, -2, -2, -1, -1, -1]
perdizes	1.2	0.6	[2, 1, 2, 1, 0, 1, 1, 2, 1, 1]
perdoa	1.7	0.78102	[2, 1, 3, 1, 1, 3, 2, 1, 1, 2]
perdoado	1.6	0.66332	[2, 1, 1, 3, 2, 2, 1, 2, 1, 1]
perdoador	1.7	0.78102	[3, 1, 1, 3, 1, 2, 1, 2, 2, 1]
perdoando	1.9	0.7	[2, 3, 2, 1, 2, 3, 1, 1, 2, 2]
perdoar	1.1	1.22066	[2, 1, 1, 3, 1, 1, 1, 2, -2, 1]
perdoavel	1.7	0.64031	[2, 1, 2, 1, 2, 2, 1, 2, 3, 1]
perdoou	1.4	0.91652	[2, 2, 1, 2, 1, -1, 1, 2, 2, 2]
perfeccionismo	1.3	1.26886	[3, -1, 2, 1, 2, 2, 2, -1, 1, 2]
perfeccionista	1.5	1.20416	[3, -1, 3, 1, 2, 2, 2, 0, 1, 2]
perfeccionistas	0.1	1.22066	[1, -1, 1, -1, 0, 0, -1, 0, 3, -1]
perfectibilidade	1.8	1.249	[4, 3, 3, 0, 1, 0, 1, 2, 2, 2]
perfectivel	1.5	0.67082	[1, 2, 1, 1, 2, 1, 1, 3, 2, 1]
perfeicao	2.7	1.1	[3, 3, 3, 1, 2, 4, 4, 1, 2, 4]
perfeicoes	2.1	1.04403	[3, 2, 2, 3, 4, 1, 2, 2, 0, 2]
perfeita	1.4	1.42829	[1, 0, 0, 3, 1, 0, 0, 4, 3, 2]
perfeitamente	2.1	1.13578	[3, 3, 1, 4, 0, 2, 1, 2, 2, 3]
perfeito	2.7	0.78102	[2, 4, 2, 3, 4, 2, 3, 2, 3, 2]
perfeitos	0.9	0.83066	[0, 2, 1, 1, 1, 0, 2, 0, 2, 0]
perfuradores	-1.2	0.9798	[-1, 0, -2, -1, -1, -3, -2, 0, -2, 0]
perigo	-2.4	0.91652	[-3, -1, -2, -3, -3, -3, -2, -1, -2, -4]
perigos	-2.2	0.87178	[-1, -1, -2, -4, -2, -3, -3, -2, -2, -2]
perigosamente	-2.0	0.44721	[-2, -2, -2, -1, -2, -3, -2, -2, -2, -2]
perigosidade	-2.0	0.44721	[-2, -3, -2, -1, -2, -2, -2, -2, -2, -2]
perigoso	-2.4	0.66332	[-3, -3, -2, -3, -3, -2, -1, -2, -3, -2]
perjurio	-1.9	0.9434	[-3, -2, -3, -2, -2, 0, -1, -2, -3, -1]
permitir	0.9	0.83066	[0, 0, 0, 1, 2, 2, 1, 1, 2, 0]
perpetradores	-1.0	1.67332	[-1, -2, -2, -2, -2, 2, 0, -4, 1, 0]
perplexo	-1.3	0.64031	[-1, -1, -2, -1, -1, -1, 0, -2, -2, -2]
persegue	-1.2	1.4	[-2, -1, -2, 0, -2, 1, -3, 1, -1, -3]
perseguido	-1.3	1.61555	[-2, -1, -2, -1, -2, 2, -4, 1, -2, -2]
perseguindo	-1.5	1.62788	[-3, -2, -2, 0, -4, -3, -2, -1, 1, 1]
perseguir	-2.1	1.37477	[-2, -3, -2, 1, -1, -4, -2, -2, -2, -4]
perspectiva	1.2	0.87178	[1, 3, 1, 0, 2, 2, 1, 0, 1, 1]
perspectivas	1.2	0.6	[2, 1, 1, 1, 1, 0, 1, 2, 2, 1]
perturba	-1.9	0.53852	[-2, -2, -1, -2, -3, -2, -1, -2, -2, -2]
perturbacao	-1.6	0.8	[-1, -2, -1, -2, -2, -3, -1, -2, 0, -2]
perturbacoes	-1.5	0.67082	[-2, -3, -1, -1, -1, -1, -2, -2, -1, -1]
perturbado	-2.6	0.8	[-2, -3, -2, -3, -4, -2, -3, -3, -1, -3]
perturbador	-1.4	0.4899	[-2, -1, -1, -2, -2, -1, -1, -2, -1, -1]
perturbadoramente	-2.3	0.78102	[-2, -2, -1, -3, -4, -3, -2, -2, -2, -2]
perturbadores	-2.1	0.53852	[-2, -2, -2, -2, -2, -3, -3, -2, -1, -2]
perturbar	-1.7	0.45826	[-2, -1, -1, -2, -2, -2, -1, -2, -2, -2]
perversamente	-2.2	0.87178	[-1, -2, -2, -2, -1, -3, -2, -3, -4, -2]
perversao	-1.3	1.34536	[-3, -2, -2, 1, 1, -3, -1, -2, -1, -1]
perversidade	-2.1	1.22066	[-3, -3, 1, -2, -3, -2, -3, -2, -1, -3]
perversidades	-1.1	1.22066	[-2, -1, -2, 0, -2, -2, -2, 1, 1, -2]
perversivo	-2.1	0.7	[-3, -1, -3, -2, -2, -2, -2, -1, -3, -2]
perverso	-1.8	1.8868	[-2, -4, -3, 1, -2, -4, 1, 0, -1, -4]
perversoes	-1.2	1.83303	[-2, 0, -4, -2, -3, -3, 0, 1, -1, 2]
pervertedores	-0.6	1.68523	[-2, -2, -1, 0, -1, 2, -3, 1, 2, -2]
perverter	-2.3	0.9	[-2, -2, -1, -3, -4, -2, -3, -1, -3, -2]
pervertida	-1.2	1.46969	[1, -2, -3, -2, 0, -2, -3, 1, 0, -2]
pervertido	-2.5	1.56525	[-2, -4, -2, -4, -3, -4, 1, -2, -1, -4]
pervertidos	-2.8	0.6	[-3, -3, -2, -3, -3, -2, -2, -4, -3, -3]
pesado	-1.8	0.9798	[-1, -1, -3, -2, -1, -2, -2, -1, -4, -1]
pescoco	-0.2	1.07703	[0, -2, 0, 0, 0, 0, -2, 0, 2, 0]
peso	-1.9	0.53852	[-2, -2, -1, -2, -3, -2, -1, -2, -2, -2]
pessimismo	-1.5	1.36015	[-2, -3, 1, -2, -2, -1, 1, -3, -2, -2]
pessimista	-1.5	1.36015	[-1, -3, 1, -2, -2, -2, 1, -3, -2, -2]
pessimistas	-1.0	1.26491	[-1, 1, -1, 0, -2, -2, -2, -3, -1, 1]
petrifica	-2.3	1.00499	[-4, -3, -2, -1, -2, -2, -1, -2, -2, -4]
petrificacao	-1.9	1.3	[-3, -2, -1, -4, -3, 0, -1, 0, -2, -3]
petrificacoes	-0.3	1.00499	[0, -1, 0, 0, 0, 0, 0, 0, -3, 1]
petrificado	-2.5	0.92195	[-4, -3, -2, -1, -2, -3, -2, -2, -2, -4]
petrificante	-2.6	0.8	[-2, -3, -3, -2, -4, -2, -3, -1, -3, -3]
petrificar	-1.7	0.9	[-2, -3, -1, -2, -1, -1, -2, -3, 0, -2]
piadas	1.0	0.7746	[1, 1, -1, 1, 1, 2, 1, 1, 2, 1]
picado	0.1	1.04403	[0, -2, 0, 1, 1, 1, -1, 1, -1, 1]
pica	-2.4	1.2	[-4, -2, -4, -2, -3, -1, -2, -1, -1, -4]
picar	-0.9	1.22066	[-2, -1, -2, 2, -2, -2, -1, 0, -1, 0]
piedade	-1.2	1.249	[-2, -1, -2, -3, -1, -1, 1, 1, -2, -2]
piolho	-1.6	1.2	[-1, -1, -3, -4, 0, -3, -1, -1, -1, -1]
pior	-3.1	1.04403	[-4, -4, -3, -1, -3, -4, -2, -2, -4, -4]
piora	-2.0	0.44721	[-2, -3, -2, -2, -2, -2, -1, -2, -2, -2]
piorar	-2.3	0.78102	[-4, -3, -1, -2, -2, -2, -2, -3, -2, -2]
piorou	-1.9	1.22066	[-2, -2, -2, -1, -2, -2, -4, 1, -3, -2]
pique	-1.1	1.13578	[-2, -2, -2, 0, 0, -1, 1, -1, -1, -3]
pirracento	-0.7	0.64031	[-1, 1, 0, -1, -1, -1, -1, -1, -1, -1]
pisser	-2.0	1.09545	[-2, -4, -1, -3, -2, -3, -1, -2, -2, 0]
pissers	-1.4	2.00998	[-1, -1, -4, -2, -3, 4, -2, -1, -2, -2]
pisses	-1.4	0.8	[-2, -2, -1, -3, -1, -1, -1, -2, -1, 0]
pissing	-1.7	1.26886	[0, 0, -2, -2, -3, 0, -3, -1, -3, -3]
pissoir	-0.8	1.4	[-2, 0, 0, -2, -1, -3, 0, -2, 0, 2]
pita	-2.4	1.2	[-2, -1, -1, -4, -4, -2, -4, -2, -3, -1]
piteous	-1.2	1.46969	[-2, -1, -2, -2, -2, -1, 3, -1, -2, -2]
pitiably	-1.1	0.9434	[-1, 0, 0, -2, 0, -2, -3, -1, -1, -1]
pitier	-1.2	1.32665	[-3, -1, -2, -3, -1, -1, 1, 1, -2, -1]
pitiers	-1.3	0.9	[0, -1, -2, -2, -1, -1, -1, -3, -2, 0]
pitificidade	-1.1	1.64012	[-2, -1, -1, -2, -4, 2, 1, 0, -2, -2]
pitifuller	-1.8	1.07703	[-1, -1, -2, -3, -4, 0, -2, -2, -1, -2]
pitiriasis	-0.8	0.87178	[-2, 0, 0, 0, -1, 0, -2, -1, -2, 0]
pitoresco	1.6	1.11355	[4, 1, 1, 2, 1, 2, 1, 0, 3, 1]
planicie	-0.1	0.3	[0, 0, -1, 0, 0, 0, 0, 0, 0, 0]
planicies	-0.1	0.7	[0, -1, -1, 0, -1, 1, 0, 1, 0, 0]
pls	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
plz	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
po	-2.6	0.91652	[-2, -3, -4, -3, -3, -3, -1, -3, -1, -3]
pobre	-2.1	1.13578	[-2, -2, -1, -4, -2, 0, -2, -4, -2, -2]
pobreza	-2.3	1.00499	[-2, -4, -2, -4, -3, -1, -2, -2, -1, -2]
pocao	-2.5	0.92195	[-4, -3, -2, -4, -2, -2, -2, -3, -1, -2]
pocos	1.0	1.0	[2, 0, 3, 0, 1, 0, 2, 1, 1, 0]
poderoso	1.8	0.9798	[4, 0, 2, 1, 2, 2, 2, 2, 1, 2]
podre	-2.3	0.78102	[-2, -3, -1, -3, -3, -1, -3, -2, -3, -2]
polui	-2.2	0.87178	[-2, -1, -2, -1, -3, -1, -3, -3, -3, -3]
poluido	-2.0	0.44721	[-2, -2, -1, -2, -2, -2, -2, -2, -3, -2]
poluidor	-1.8	0.6	[-2, -1, -2, -1, -2, -2, -3, -1, -2, -2]
poluidores	-2.0	0.44721	[-2, -2, -2, -2, -2, -3, -2, -1, -2, -2]
poluir	-2.3	0.64031	[-3, -2, -2, -2, -2, -3, -3, -1, -3, -2]
popular	1.8	0.74833	[2, 3, 1, 2, 2, 1, 3, 1, 2, 1]
popularidade	2.1	1.04403	[2, 1, 1, 1, 3, 2, 3, 4, 3, 1]
popularidades	1.6	0.8	[2, 1, 1, 2, 0, 2, 1, 2, 3, 2]
populariza	0.5	0.67082	[1, 0, 0, 0, 0, 1, 1, 2, 0, 0]
popularizacao	1.3	0.78102	[1, 2, 1, 2, 1, 0, 1, 1, 3, 1]
popularizacoes	0.9	0.7	[1, 1, 1, 0, 2, 0, 1, 1, 2, 0]
popularizado	1.1	0.9434	[1, 1, 0, 0, 3, 2, 1, 2, 1, 0]
popularizador	1.8	0.74833	[2, 2, 3, 2, 1, 0, 2, 2, 2, 2]
popularizadores	1.0	0.89443	[0, 0, 1, 2, 1, 1, 1, 1, 3, 0]
popularizando	1.2	0.6	[1, 0, 2, 2, 1, 1, 1, 2, 1, 1]
popularizar	1.6	0.66332	[1, 1, 2, 2, 3, 2, 1, 2, 1, 1]
popularmente	1.8	0.74833	[1, 3, 2, 1, 3, 1, 2, 1, 2, 2]
porcaria	-1.6	0.66332	[-1, -1, -2, -2, -1, -2, -3, -1, -1, -2]
porra	-2.5	1.20416	[0, -3, -4, -3, -2, -3, -4, -1, -2, -3]
positivamente	2.4	0.66332	[2, 2, 3, 3, 4, 2, 2, 2, 2, 2]
positivas	2.2	0.74833	[3, 3, 2, 2, 2, 2, 1, 3, 1, 3]
positiver	2.3	0.78102	[1, 4, 2, 2, 2, 3, 2, 2, 2, 3]
positividade	2.3	1.18743	[2, 1, 4, 3, 4, 2, 0, 3, 2, 2]
positividades	2.6	0.91652	[2, 2, 4, 3, 2, 3, 4, 3, 1, 2]
positivismo	1.6	1.35647	[3, 0, 2, 1, 2, 0, 3, 4, 1, 0]
positivismos	1.8	0.9798	[4, 1, 2, 2, 2, 0, 2, 2, 1, 2]
positivista	2.0	1.0	[3, 1, 2, 2, 2, 0, 2, 4, 2, 2]
positivistas	1.7	1.1	[1, 2, 1, 4, 2, 1, 3, 0, 1, 2]
positivo	2.6	0.91652	[2, 1, 2, 2, 3, 3, 4, 3, 4, 2]
positivos	2.4	0.4899	[3, 3, 2, 2, 2, 2, 3, 2, 3, 2]
possessivo	-0.9	1.22066	[-1, -1, -2, -2, 0, -1, 0, -2, 2, -2]
possivel	1.3	0.45826	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
postergar	-0.9	0.83066	[1, -1, -2, -1, -1, -2, -1, -1, 0, -1]
praiser	2.0	0.89443	[3, 1, 3, 1, 1, 2, 1, 3, 2, 3]
prazer	2.1	0.7	[3, 2, 3, 1, 2, 3, 2, 2, 2, 1]
prazeravelmente	2.6	0.4899	[2, 2, 2, 3, 3, 3, 3, 2, 3, 3]
prazeres	2.0	0.7746	[3, 1, 1, 3, 2, 1, 2, 2, 2, 3]
prblm	-1.6	0.8	[-1, -1, -1, -1, -1, -3, -3, -2, -2, -1]
prblms	-2.3	1.00499	[-2, -2, -2, -2, -4, -4, -3, -1, -2, -1]
preciosamente	2.2	0.74833	[3, 3, 3, 2, 2, 1, 1, 3, 2, 2]
preciosidade	1.9	0.83066	[2, 4, 2, 2, 2, 1, 1, 1, 2, 2]
precioso	2.7	0.64031	[3, 3, 3, 3, 3, 1, 3, 3, 2, 3]
preconceito	-2.3	0.78102	[-2, -1, -2, -2, -3, -2, -2, -3, -4, -2]
preconceitos	-1.8	0.74833	[-2, -3, -1, -2, -1, -3, -2, -1, -1, -2]
preconceituoso	-1.9	0.53852	[-2, -3, -1, -2, -1, -2, -2, -2, -2, -2]
predominantemente	0.2	1.16619	[-2, 0, 0, -1, 2, 1, 2, 0, 0, 0]
preencha	1.9	1.04403	[1, 1, 2, 4, 1, 1, 2, 1, 3, 3]
pregadores	2.0	0.63246	[2, 2, 1, 3, 3, 2, 1, 2, 2, 2]
preguicoso	-1.5	1.36015	[-3, -1, -3, -2, 2, -1, -1, -2, -2, -2]
prejudica	-2.2	1.6	[2, -3, -2, -2, -3, -2, -4, -4, -2, -2]
prejudicado	-2.1	0.83066	[-1, -4, -2, -2, -2, -2, -1, -2, -3, -2]
prejudicando	-2.6	0.66332	[-3, -3, -2, -2, -3, -3, -2, -2, -2, -4]
prejudicial	-2.3	0.9	[-4, -1, -2, -4, -2, -2, -2, -2, -2, -2]
prejudicialmente	-2.0	0.7746	[-2, -2, -2, -2, -1, -3, -3, -1, -3, -1]
prejuizo	-2.5	0.80623	[-2, -2, -2, -3, -2, -1, -3, -3, -3, -4]
premiado	1.7	0.78102	[2, 0, 1, 3, 2, 2, 2, 1, 2, 2]
premiados	1.2	0.74833	[1, 1, 1, 1, 0, 1, 1, 1, 3, 2]
premio	2.5	0.92195	[2, 1, 1, 3, 3, 2, 4, 3, 3, 3]
premios	2.0	0.44721	[2, 2, 2, 2, 1, 2, 2, 3, 2, 2]
prender	-1.4	1.42829	[-1, 0, -1, 0, -2, -3, 0, -4, -3, 0]
preocupacao	-1.8	0.6	[-2, -2, -1, -2, -1, -3, -2, -2, -1, -2]
preocupacoes	-1.7	0.45826	[-2, -1, -2, -2, -2, -2, -1, -2, -1, -2]
preocupadamente	-2.0	0.44721	[-2, -2, -3, -2, -2, -2, -2, -1, -2, -2]
preocupado	-1.2	0.74833	[-1, -1, -1, -1, -1, -2, -3, 0, -1, -1]
preocupante	-2.5	0.67082	[-3, -3, -3, -3, -1, -2, -3, -2, -3, -2]
preocupantemente	-2.0	0.63246	[-1, -2, -1, -2, -2, -3, -2, -2, -3, -2]
preparado	0.9	0.3	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
presente	1.9	0.53852	[2, 1, 2, 2, 2, 1, 2, 3, 2, 2]
preso	-2.1	1.04403	[-2, -2, -2, -1, -1, -4, -1, -4, -2, -2]
pressao	-0.3	0.45826	[0, -1, 0, 0, 0, 0, 0, -1, -1, 0]
pressionado	-0.9	1.04403	[-2, -1, -2, -1, 2, -1, -1, -1, -1, -1]
pressionando	-1.4	0.91652	[-3, -1, -1, -1, -1, -1, -1, -3, -2, 0]
pressoes	-1.3	0.64031	[-2, -1, -1, -1, -3, -1, -1, -1, -1, -1]
pressuriza	-0.8	0.6	[-1, -1, -1, 0, -1, -1, 0, -1, 0, -2]
pressurizacao	-0.6	1.28062	[-1, 0, 0, 2, -1, -1, -3, 0, -2, 0]
pressurizacoes	-0.3	1.00499	[0, 0, 1, -2, 0, 0, -1, -2, 0, 1]
pressurizado	-0.4	0.66332	[0, 0, 0, -1, 0, -1, 0, -2, 0, 0]
pressurizador	0.1	0.83066	[0, 0, 0, 1, 0, 0, -1, -1, 0, 2]
pressurizadores	-0.7	0.9	[-1, 0, -2, -1, -2, -1, 0, 0, 1, -1]
pressurizar	-0.6	1.0198	[0, -2, 0, 1, 0, -2, 0, -2, 0, -1]
presuncao	-1.4	1.11355	[-1, -1, -1, -3, -3, -2, 1, -1, -2, -1]
presuncosamente	0.2	1.249	[-1, 2, -1, -1, 1, 1, -1, 1, 2, -1]
presuncoso	0.8	1.16619	[-1, 2, 0, 2, 1, -1, 2, 1, 0, 2]
presuncosos	-1.7	0.78102	[-1, -1, -2, -1, -3, -1, -2, -2, -3, -1]
pretensioso	-0.5	1.0247	[2, 0, -1, 0, -1, -2, 0, -1, -1, -1]
prick	-1.4	1.42829	[-2, -2, -2, -1, 1, -1, -4, -2, 1, -2]
pricker	-0.3	0.9	[-1, -1, 0, 2, 0, -1, -1, -1, 0, 0]
prickers	-0.2	0.87178	[1, -1, -1, 0, 1, -1, 0, 1, -1, -1]
pricket	-0.5	0.67082	[0, -1, -1, -2, 0, 0, 0, 0, -1, 0]
prickets	0.3	0.64031	[0, 2, 0, 0, 0, 1, 0, 0, 0, 0]
prickle	-1.0	0.44721	[-1, -1, -1, -1, -1, -1, -2, 0, -1, -1]
prickled	-0.2	1.53623	[-1, -1, 3, -1, -2, 2, 0, 0, 0, -2]
prickles	-0.8	0.74833	[0, -1, -1, -1, -2, -1, 0, 0, 0, -2]
pricky	-0.6	1.2	[-2, 1, -1, -2, -1, 2, 0, -1, -1, -1]
prisao	-2.3	0.64031	[-3, -3, -2, -2, -1, -2, -3, -3, -2, -2]
prisioneiro	-2.5	1.0247	[-3, -1, -4, -4, -3, -2, -3, -2, -1, -2]
prisioneiros	-2.3	0.78102	[-3, -2, -3, -3, -1, -3, -2, -1, -2, -3]
prisoes	-1.9	0.83066	[-4, -2, -1, -1, -1, -2, -2, -2, -2, -2]
priva	-1.7	0.64031	[-2, -2, -1, -2, -1, -3, -2, -1, -1, -2]
privacao	-2.1	0.7	[-1, -2, -2, -2, -1, -3, -3, -3, -2, -2]
privacoes	-1.2	0.87178	[0, -1, -2, -1, 0, -2, -1, -1, -3, -1]
privado	-2.1	0.7	[-2, -2, -2, -2, -2, -4, -2, -2, -1, -2]
privador	-1.6	0.91652	[-1, -2, -1, -2, -1, -4, -2, -1, -1, -1]
privando	-2.0	0.0	[-2, -2, -2, -2, -2, -2, -2, -2, -2, -2]
privar	-2.1	0.7	[-3, -2, -1, -3, -1, -2, -2, -3, -2, -2]
privilegiado	1.9	0.9434	[2, 3, 3, 2, 3, 1, 1, 2, 0, 2]
privilegiar	0.7	1.1	[1, 1, 2, 2, -1, 2, 1, 0, 0, -1]
privilegio	1.5	0.80623	[2, 1, 0, 1, 3, 1, 2, 2, 2, 1]
privilegios	1.6	1.2	[2, 1, 3, 1, 2, 2, 0, 0, 4, 1]
proativo	1.8	0.87178	[2, 3, 3, 1, 1, 1, 1, 3, 1, 2]
problema	-1.7	0.64031	[-2, -2, -1, -1, -1, -3, -1, -2, -2, -2]
problemas	-1.7	0.78102	[-2, -1, -1, -3, -2, -1, -3, -1, -1, -2]
problematica	-1.9	0.7	[-2, -1, -2, -3, -2, -3, -1, -2, -1, -2]
problematicamente	-2.0	1.0	[-2, -1, -3, -1, -1, -2, -4, -3, -1, -2]
problematico	-1.9	0.53852	[-1, -2, -2, -2, -2, -3, -2, -1, -2, -2]
problematicos	-1.3	1.1	[0, -1, -1, 0, -2, -1, -4, -1, -2, -1]
probleminhas	-2.1	0.3	[-2, -2, -2, -2, -3, -2, -2, -2, -2, -2]
processado	-1.6	1.95959	[-2, -2, -2, -3, -3, -3, -4, 2, 2, -1]
processando	-1.1	1.13578	[1, -1, -1, 0, -1, -3, -1, -1, -3, -1]
processar	-1.7	1.00499	[-2, -2, -2, -1, -1, -2, 0, -1, -4, -2]
processo	-2.2	1.07703	[-4, -1, -2, -2, -3, -2, -1, -4, -1, -2]
proeminente	1.3	0.45826	[2, 1, 1, 2, 1, 1, 1, 2, 1, 1]
profeta	0.8	1.6	[2, -2, -1, 3, -1, 2, 1, 2, 0, 2]
profiteroles	0.5	0.92195	[0, 0, -1, 2, 2, 0, 0, 1, 0, 1]
progresso	1.8	0.74833	[3, 2, 1, 2, 3, 1, 1, 2, 2, 1]
proibe	-1.3	0.45826	[-1, -1, -2, -1, -1, -2, -1, -2, -1, -1]
proibicao	-1.4	1.35647	[-3, -1, -2, -3, -1, 2, -1, -2, -2, -1]
proibicoes	-1.0	2.0	[-2, 3, 1, -2, -4, -2, -3, -1, -1, 1]
proibidamente	-1.9	0.53852	[-2, -1, -2, -2, -2, -2, -3, -2, -1, -2]
proibido	-1.3	0.78102	[-2, -2, -1, -1, -1, -1, 0, -1, -1, -3]
proibidores	-1.5	0.80623	[-1, -2, -1, -3, -2, -2, 0, -2, -1, -1]
proibindo	-1.9	0.7	[-3, -1, -1, -2, -2, -1, -3, -2, -2, -2]
promessa	1.3	0.64031	[1, 0, 1, 1, 2, 2, 1, 1, 2, 2]
promessas	1.6	0.8	[2, 1, 1, 0, 2, 1, 3, 2, 2, 2]
promete	1.1	0.9434	[2, 0, 1, 0, 0, 0, 2, 2, 2, 2]
prometer	0.8	0.87178	[2, 1, 0, 0, 0, 2, 0, 2, 1, 0]
prometido	1.5	0.92195	[2, 1, 1, 0, 0, 2, 2, 3, 2, 2]
promiscuamente	-1.5	1.28452	[-2, -1, -3, 2, -2, -2, -1, -2, -2, -2]
promiscuidade	-1.8	1.07703	[-1, -2, -4, -2, -3, -1, 0, -2, -1, -2]
promiscuidades	-0.8	1.32665	[-1, 0, -2, -2, -1, 2, -3, -1, 0, 0]
promiscuo	-0.3	1.34536	[2, -3, -1, -1, 0, -1, 0, -1, 1, 1]
promissor	1.7	0.45826	[1, 2, 2, 1, 2, 2, 1, 2, 2, 2]
promissores	1.6	0.4899	[2, 1, 2, 1, 2, 1, 2, 1, 2, 2]
promissoria	0.9	1.13578	[2, 0, 0, 3, 0, 2, 2, 0, 0, 0]
promotor	1.3	0.9	[2, 1, 1, 0, 0, 2, 2, 3, 1, 1]
promove	1.4	0.91652	[1, 2, 0, 0, 1, 2, 2, 1, 3, 2]
promovendo	1.5	0.67082	[1, 2, 2, 1, 2, 1, 2, 0, 2, 2]
promover	1.6	0.8	[2, 1, 2, 3, 0, 1, 2, 2, 1, 2]
promovido	1.8	0.74833	[2, 2, 1, 1, 1, 2, 2, 1, 3, 3]
prontidao	1.0	0.63246	[1, 1, 1, 1, 0, 1, 2, 1, 2, 0]
pronto	1.5	1.0247	[2, 1, 1, 0, 2, 2, 1, 1, 1, 4]
propaganda	-1.0	1.54919	[-2, -3, -2, -3, -2, 1, -1, 1, 0, 1]
proponente	0.6	0.66332	[0, 1, 1, 0, 0, 0, 2, 1, 1, 0]
proponentes	1.2	0.9798	[2, 0, 0, 1, 0, 2, 3, 1, 1, 2]
propostas	0.6	0.8	[0, 2, 0, 1, 1, 1, -1, 0, 1, 1]
prospero	2.1	1.86815	[-3, 3, 3, 2, 4, 2, 3, 3, 3, 1]
prossegue	-1.8	1.53623	[-2, -2, -2, -3, -2, -2, -4, 1, 1, -3]
prostituicao	-2.1	2.02237	[-4, -2, -4, -3, -3, -3, -4, -1, 2, 1]
prostituicoes	-2.4	1.11355	[-1, -3, 0, -3, -2, -3, -3, -4, -2, -3]
prostituta	-3.3	0.64031	[-4, -4, -3, -2, -3, -4, -3, -3, -4, -3]
prostracao	-2.2	0.6	[-2, -1, -3, -2, -3, -3, -2, -2, -2, -2]
protecoes	1.4	0.66332	[1, 2, 1, 1, 0, 2, 2, 2, 2, 1]
protege	1.3	0.78102	[2, 2, 0, 2, 1, 1, 0, 2, 2, 1]
proteger	1.6	0.8	[1, 3, 1, 1, 1, 1, 3, 2, 1, 2]
